event_name,event_timestamp,user_pseudo_id,unique_session_id,data.path,user_properties.subscription_state,user_properties.subscription_product,user_properties.ab_tooltips_enabled,event_properties.id,event_properties.title,event_properties.source
article_openID,1710968330653000,a26cefc9-13c6-44e5-b436-dc3a40844eb0,a26cefc9-13c6-44e5-b436-dc3a40844eb0_1710967480730,/,subscribed,weekly_1299_intro_promo_discount,False,176,Manifesting Generators at Work: Energy to the Max,main
article_openID,1710966859195000,ea05cd28-2199-4434-8d12-111e717bdd4e,ea05cd28-2199-4434-8d12-111e717bdd4e_1710965404973,/,subscribed,weekly_3,False,280,The Compatibility of Gates and Channels in a Couple,main
article_openID,1710969843946000,ab2cbdeb-7a40-4fd4-a0d9-21b13c01011b,ab2cbdeb-7a40-4fd4-a0d9-21b13c01011b_1710969627784,/,subscribed,yearly_t_2,False,190,Who Are Projectors?,main
article_openID,1710969935506000,ab2cbdeb-7a40-4fd4-a0d9-21b13c01011b,ab2cbdeb-7a40-4fd4-a0d9-21b13c01011b_1710969627784,/,subscribed,yearly_t_2,False,199,A Projector at Work: A Highly Skilled Coordinator,collection
article_openID,1710970367018000,ab2cbdeb-7a40-4fd4-a0d9-21b13c01011b,ab2cbdeb-7a40-4fd4-a0d9-21b13c01011b_1710969627784,/,subscribed,yearly_t_2,False,236,Indicators of Laziness in the Bodygraph,main
article_openID,1710970692137000,1df649e8-fa60-4057-9ade-c3b6d2ce72e7,1df649e8-fa60-4057-9ade-c3b6d2ce72e7_1710970108477,/,auto_renew_off,6month_1_1999,False,190,¿Quiénes son los Proyectores?,main
article_openID,1710971005235000,1df649e8-fa60-4057-9ade-c3b6d2ce72e7,1df649e8-fa60-4057-9ade-c3b6d2ce72e7_1710970108477,/,auto_renew_off,6month_1_1999,False,218,Tipos de Proyector,main
article_openID,1710971278766000,1df649e8-fa60-4057-9ade-c3b6d2ce72e7,1df649e8-fa60-4057-9ade-c3b6d2ce72e7_1710970108477,/,auto_renew_off,6month_1_1999,False,316,Paso 1: ¿Qué es el sistema de Diseño Humano y cómo funciona?,main
article_openID,1710971532918000,1df649e8-fa60-4057-9ade-c3b6d2ce72e7,1df649e8-fa60-4057-9ade-c3b6d2ce72e7_1710970108477,/,auto_renew_off,6month_1_1999,False,317,Paso 2: ¿Qué es un tipo de personalidad?,main
article_openID,1710971716613000,1df649e8-fa60-4057-9ade-c3b6d2ce72e7,1df649e8-fa60-4057-9ade-c3b6d2ce72e7_1710970108477,/,auto_renew_off,6month_1_1999,False,318,Paso 3: Estrategia de toma de decisiones,main
article_openID,1710971763095000,1df649e8-fa60-4057-9ade-c3b6d2ce72e7,1df649e8-fa60-4057-9ade-c3b6d2ce72e7_1710970108477,/,auto_renew_off,6month_1_1999,False,319,Paso 4: ¿Cómo leer un cuerpo gráfico?,main
article_openID,1710971806102000,1df649e8-fa60-4057-9ade-c3b6d2ce72e7,1df649e8-fa60-4057-9ade-c3b6d2ce72e7_1710970108477,/,auto_renew_off,6month_1_1999,False,320,"Paso 5: Avanzando hacia el aura, perfil y el no-ser",main
article_openID,1710971942511000,1df649e8-fa60-4057-9ade-c3b6d2ce72e7,1df649e8-fa60-4057-9ade-c3b6d2ce72e7_1710970108477,/,auto_renew_off,6month_1_1999,False,321,Paso 6: Los diferentes tránsitos planetarios y lunares,main
article_openID,1710969647955000,4328fc60-1c42-4483-84e9-cb6d585ae622,4328fc60-1c42-4483-84e9-cb6d585ae622_1710969411954,/,subscribed,yearly_t_2,False,280,The Compatibility of Gates and Channels in a Couple,main
article_openID,1710969666916000,4328fc60-1c42-4483-84e9-cb6d585ae622,4328fc60-1c42-4483-84e9-cb6d585ae622_1710969411954,/,subscribed,yearly_t_2,False,236,Indicators of Laziness in the Bodygraph,main
article_openID,1710969720979000,4328fc60-1c42-4483-84e9-cb6d585ae622,4328fc60-1c42-4483-84e9-cb6d585ae622_1710969411954,/,subscribed,yearly_t_2,False,220,Strengths and Weaknesses of Types: A Brief Word about Everybody,main
article_openID,1710969362926000,00800c0d-8507-4972-850a-c34485d8187f,00800c0d-8507-4972-850a-c34485d8187f_1710969360349,/,subscribed,yearly_t_2,False,280,The Compatibility of Gates and Channels in a Couple,main
article_openID,1710968481868000,a26cefc9-13c6-44e5-b436-dc3a40844eb0,a26cefc9-13c6-44e5-b436-dc3a40844eb0_1710967480730,/,subscribed,weekly_1299_intro_promo_discount,False,158,The Gates of Human Design: What Makes Us Unique,tag
article_openID,1710969521901000,928668f1-1810-430d-9f4a-774d90b03208,928668f1-1810-430d-9f4a-774d90b03208_1710969329574,/,subscribed,6month_1_1999,False,280,The Compatibility of Gates and Channels in a Couple,main
article_openID,1710972411497000,088a3376-017b-4a81-a3a9-b8fb63629775,088a3376-017b-4a81-a3a9-b8fb63629775_1710972009207,/,subscribed,yearly_t_2,False,127,1 – 8 The Channel of Inspiration,tag
article_openID,1710972473259000,088a3376-017b-4a81-a3a9-b8fb63629775,088a3376-017b-4a81-a3a9-b8fb63629775_1710972009207,/,subscribed,yearly_t_2,False,107,21 – 45 The Channel of Materialism,tag
article_openID,1710975069330000,4c85c5f0-2b15-483f-b927-f9fb6962bc91,4c85c5f0-2b15-483f-b927-f9fb6962bc91_1710975036024,/,subscribed,yearly_t_2,False,398,The Wisdom of the Projector,tag
article_openID,1710975125567000,4c85c5f0-2b15-483f-b927-f9fb6962bc91,4c85c5f0-2b15-483f-b927-f9fb6962bc91_1710975036024,/,subscribed,yearly_t_2,False,398,The Wisdom of the Projector,tag
article_openID,1710972479130000,35760e7d-55f3-42dd-a211-f7ecefb1ae14,35760e7d-55f3-42dd-a211-f7ecefb1ae14_1710972399563,/,subscribed,yearly_t_2,False,208,Is it Possible to Predict Compatibility by Looking at the Bodygraph?,collection
article_openID,1710972536400000,35760e7d-55f3-42dd-a211-f7ecefb1ae14,35760e7d-55f3-42dd-a211-f7ecefb1ae14_1710972399563,/,subscribed,yearly_t_2,False,227,Where Are Our Love Gates?,collection
article_openID,1710973354376000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710972226300,/,subscribed,weekly_1299_intro_promo_discount,False,280,The Compatibility of Gates and Channels in a Couple,main
article_openID,1710973382504000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710972226300,/,subscribed,weekly_1299_intro_promo_discount,False,208,Is it Possible to Predict Compatibility by Looking at the Bodygraph?,main
article_openID,1710973683566000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710972226300,/,subscribed,weekly_1299_intro_promo_discount,False,208,Is it Possible to Predict Compatibility by Looking at the Bodygraph?,main
article_openID,1710973686699000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710972226300,/,subscribed,weekly_1299_intro_promo_discount,False,208,Is it Possible to Predict Compatibility by Looking at the Bodygraph?,main
article_openID,1710973719864000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710972226300,/,subscribed,weekly_1299_intro_promo_discount,False,168,The Projector’s Not  Self: Waiting for Acclaim,main
article_openID,1710973786029000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710972226300,/,subscribed,weekly_1299_intro_promo_discount,False,402,Compatibility of Manifesting Generator and Reflector,main
article_openID,1710973800926000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710972226300,/,subscribed,weekly_1299_intro_promo_discount,False,190,Who Are Projectors?,main
article_openID,1710973839806000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710972226300,/,subscribed,weekly_1299_intro_promo_discount,False,365,Types of nutrition in Human Design,main
article_openID,1710973850326000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710972226300,/,subscribed,weekly_1299_intro_promo_discount,False,308,Women of different types,main
article_openID,1710973870988000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710972226300,/,subscribed,weekly_1299_intro_promo_discount,False,280,The Compatibility of Gates and Channels in a Couple,main
article_openID,1710973887118000,76bf5647-6434-45f9-9b4a-7c1fc1acba50,76bf5647-6434-45f9-9b4a-7c1fc1acba50_1710972226300,/,subscribed,weekly_1299_intro_promo_discount,False,227,Where Are Our Love Gates?,collection
article_openID,1710974172910000,db2e9515-1e72-4c80-ba86-8ba946438e2f,db2e9515-1e72-4c80-ba86-8ba946438e2f_1710973550537,/,subscribed,yearly_t_2,False,365,Types of nutrition in Human Design,main
article_openID,1710975576976000,db2e9515-1e72-4c80-ba86-8ba946438e2f,db2e9515-1e72-4c80-ba86-8ba946438e2f_1710973550537,/,subscribed,yearly_t_2,False,316,Step 1: What is the Human Design System and how does it work?,main
article_openID,1710975727414000,db2e9515-1e72-4c80-ba86-8ba946438e2f,db2e9515-1e72-4c80-ba86-8ba946438e2f_1710973550537,/,subscribed,yearly_t_2,False,317,Step 2: What is a personality type?,main
article_openID,1710975841419000,db2e9515-1e72-4c80-ba86-8ba946438e2f,db2e9515-1e72-4c80-ba86-8ba946438e2f_1710973550537,/,subscribed,yearly_t_2,False,318,Step 3: Decision-making strategy,main
article_openID,1710975958993000,db2e9515-1e72-4c80-ba86-8ba946438e2f,db2e9515-1e72-4c80-ba86-8ba946438e2f_1710973550537,/,subscribed,yearly_t_2,False,319,Step 4: How to read a bodygraph,main
article_openID,1710975996961000,db2e9515-1e72-4c80-ba86-8ba946438e2f,db2e9515-1e72-4c80-ba86-8ba946438e2f_1710973550537,/,subscribed,yearly_t_2,False,320,"Step 5: Moving on to aura, profile and not-self",main
article_openID,1710976096497000,db2e9515-1e72-4c80-ba86-8ba946438e2f,db2e9515-1e72-4c80-ba86-8ba946438e2f_1710973550537,/,subscribed,yearly_t_2,False,221,Aura: Good and Not So Good,tag
article_openID,1710976172618000,db2e9515-1e72-4c80-ba86-8ba946438e2f,db2e9515-1e72-4c80-ba86-8ba946438e2f_1710973550537,/,subscribed,yearly_t_2,False,221,Aura: Good and Not So Good,tag
article_openID,1710976190547000,db2e9515-1e72-4c80-ba86-8ba946438e2f,db2e9515-1e72-4c80-ba86-8ba946438e2f_1710973550537,/,subscribed,yearly_t_2,False,266,Business Skills in Human Design,main
article_openID,1710976346656000,db2e9515-1e72-4c80-ba86-8ba946438e2f,db2e9515-1e72-4c80-ba86-8ba946438e2f_1710973550537,/,subscribed,yearly_t_2,False,236,Indicators of Laziness in the Bodygraph,collection
article_openID,1710976490328000,db2e9515-1e72-4c80-ba86-8ba946438e2f,db2e9515-1e72-4c80-ba86-8ba946438e2f_1710973550537,/,subscribed,yearly_t_2,False,225,Composite: Who You Are Most Comfortable With,collection
article_openID,1710976602656000,db2e9515-1e72-4c80-ba86-8ba946438e2f,db2e9515-1e72-4c80-ba86-8ba946438e2f_1710973550537,/,subscribed,yearly_t_2,False,227,Where Are Our Love Gates?,collection
article_openID,1710976683455000,db2e9515-1e72-4c80-ba86-8ba946438e2f,db2e9515-1e72-4c80-ba86-8ba946438e2f_1710973550537,/,subscribed,yearly_t_2,False,221,Aura: Good and Not So Good,tag
article_openID,1710976705955000,db2e9515-1e72-4c80-ba86-8ba946438e2f,db2e9515-1e72-4c80-ba86-8ba946438e2f_1710973550537,/,subscribed,yearly_t_2,False,345,Manifestor woman and Projector man,tag
article_openID,1710978578326000,db2e9515-1e72-4c80-ba86-8ba946438e2f,db2e9515-1e72-4c80-ba86-8ba946438e2f_1710978572609,/,subscribed,yearly_t_2,False,227,Where Are Our Love Gates?,collection
article_openID,1710978594858000,db2e9515-1e72-4c80-ba86-8ba946438e2f,db2e9515-1e72-4c80-ba86-8ba946438e2f_1710978572609,/,subscribed,yearly_t_2,False,308,Women of different types,main
article_openID,1710979171896000,db2e9515-1e72-4c80-ba86-8ba946438e2f,db2e9515-1e72-4c80-ba86-8ba946438e2f_1710979142155,/,subscribed,yearly_t_2,False,401,Renew Your Relationships with Human Design Magic,collection
article_openID,1710977437128000,5d3a1992-4990-46a6-b7d2-b3d06a79d190,5d3a1992-4990-46a6-b7d2-b3d06a79d190_1710976575071,/,subscribed,weekly_3,False,365,Types of nutrition in Human Design,main
article_openID,1710977514837000,5d3a1992-4990-46a6-b7d2-b3d06a79d190,5d3a1992-4990-46a6-b7d2-b3d06a79d190_1710976575071,/,subscribed,weekly_3,False,236,Indicators of Laziness in the Bodygraph,main
article_openID,1710977702181000,5d3a1992-4990-46a6-b7d2-b3d06a79d190,5d3a1992-4990-46a6-b7d2-b3d06a79d190_1710976575071,/,subscribed,weekly_3,False,266,Business Skills in Human Design,main
article_openID,1710977858144000,5d3a1992-4990-46a6-b7d2-b3d06a79d190,5d3a1992-4990-46a6-b7d2-b3d06a79d190_1710976575071,/,subscribed,weekly_3,False,356,What kind of job is suitable for Manifestor?,tag
article_openID,1710977922528000,5d3a1992-4990-46a6-b7d2-b3d06a79d190,5d3a1992-4990-46a6-b7d2-b3d06a79d190_1710976575071,/,subscribed,weekly_3,False,184,Keep Your Distance: Two Manifestors Together,tag
article_openID,1710977982213000,5d3a1992-4990-46a6-b7d2-b3d06a79d190,5d3a1992-4990-46a6-b7d2-b3d06a79d190_1710976575071,/,subscribed,weekly_3,False,290,Is It Depression? No! It’s Your Not-Self!,tag
article_openID,1710978967438000,5d3a1992-4990-46a6-b7d2-b3d06a79d190,5d3a1992-4990-46a6-b7d2-b3d06a79d190_1710976575071,/,subscribed,weekly_3,False,290,Is It Depression? No! It’s Your Not-Self!,tag
article_openID,1710906011486000,58d1187f-c7dd-414c-ac6e-c1b58bf1a000,58d1187f-c7dd-414c-ac6e-c1b58bf1a000_1710905983728,/,subscribed,yearly_t_2,False,402,Compatibility of Manifesting Generator and Reflector,main
article_openID,1710910571521000,1733b1b5-a0e5-434b-aac1-3f5b9d793b93,1733b1b5-a0e5-434b-aac1-3f5b9d793b93_1710910551629,/,subscribed,yearly_t_2,False,403,Reflectors in Relationships: How to Build Harmonious Connections,main
article_openID,1710907451647000,00800c0d-8507-4972-850a-c34485d8187f,00800c0d-8507-4972-850a-c34485d8187f_1710907274750,/,subscribed,yearly_t_2,False,280,The Compatibility of Gates and Channels in a Couple,main
article_openID,1710913495198000,a76c541a-f967-451d-8fad-0712b6456b2b,a76c541a-f967-451d-8fad-0712b6456b2b_1710913398086,/,subscribed,yearly_t_2,False,236,Indicators of Laziness in the Bodygraph,main
article_openID,1710910876852000,13df49f6-21d0-4b83-b9ce-0450d727a746,13df49f6-21d0-4b83-b9ce-0450d727a746_1710910873889,/,subscribed,yearly_t_2,False,396,Manifestando Generadores y el Agotamiento,main
article_openID,1710911297349000,13df49f6-21d0-4b83-b9ce-0450d727a746,13df49f6-21d0-4b83-b9ce-0450d727a746_1710910873889,/,subscribed,yearly_t_2,False,214,¿Qué es un cuerpo gráfico?,main
article_openID,1710911383869000,13df49f6-21d0-4b83-b9ce-0450d727a746,13df49f6-21d0-4b83-b9ce-0450d727a746_1710910873889,/,subscribed,yearly_t_2,False,214,¿Qué es un cuerpo gráfico?,main
article_openID,1710869276736000,34e8433e-9153-45c3-bab9-637feedfd937,34e8433e-9153-45c3-bab9-637feedfd937_1710869046530,/,subscribed,yearly_t_2,False,214,What is a Bodygraph?,tag
article_openID,1710917962283000,be1440dd-c010-4c25-97e9-1434d0030f4c,be1440dd-c010-4c25-97e9-1434d0030f4c_1710917786330,/,subscribed,yearly_t_2,False,402,Compatibility of Manifesting Generator and Reflector,main
article_openID,1710917969668000,be1440dd-c010-4c25-97e9-1434d0030f4c,be1440dd-c010-4c25-97e9-1434d0030f4c_1710917786330,/,subscribed,yearly_t_2,False,401,Renew Your Relationships with Human Design Magic,main
article_openID,1710915929837000,6f9b1ffc-af77-42ec-8dc8-cd0932969e32,6f9b1ffc-af77-42ec-8dc8-cd0932969e32_1710915450780,/,subscribed,weekly_3,False,372,¿Qué hacen los Generadores y los GM mientras esperan para responder?,tag
article_openID,1710916007390000,6f9b1ffc-af77-42ec-8dc8-cd0932969e32,6f9b1ffc-af77-42ec-8dc8-cd0932969e32_1710915450780,/,subscribed,weekly_3,False,371,Relación entre Proyector y Proyector,tag
article_openID,1710916083371000,6f9b1ffc-af77-42ec-8dc8-cd0932969e32,6f9b1ffc-af77-42ec-8dc8-cd0932969e32_1710915450780,/,subscribed,weekly_3,False,299,Hombres de diferentes tipos,tag
article_openID,1710916099377000,6f9b1ffc-af77-42ec-8dc8-cd0932969e32,6f9b1ffc-af77-42ec-8dc8-cd0932969e32_1710915450780,/,subscribed,weekly_3,False,299,Hombres de diferentes tipos,tag
article_openID,1710916162569000,6f9b1ffc-af77-42ec-8dc8-cd0932969e32,6f9b1ffc-af77-42ec-8dc8-cd0932969e32_1710915450780,/,subscribed,weekly_3,False,264,Cómo Ganarle a un Manifestador,tag
article_openID,1710916295034000,6f9b1ffc-af77-42ec-8dc8-cd0932969e32,6f9b1ffc-af77-42ec-8dc8-cd0932969e32_1710915450780,/,subscribed,weekly_3,False,238,¿Cómo ganarte a un generador?,tag
article_openID,1710916445248000,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f_1710914562230,/,subscribed,yearly_t_2,False,183,Life on the Volcano: Manifestor and Generator Together,tag
article_openID,1710916638684000,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f_1710914562230,/,subscribed,yearly_t_2,False,226,Composites: Less Harmonious Relationship Types,tag
article_openID,1710916708326000,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f_1710914562230,/,subscribed,yearly_t_2,False,300,Woman Manifestor in Relationships,tag
article_openID,1710916882965000,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f_1710914562230,/,subscribed,yearly_t_2,False,299,Men of different types,tag
article_openID,1710916986075000,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f_1710914562230,/,subscribed,yearly_t_2,False,284,The Manifestor’s Aura: No Outsiders,tag
article_openID,1710917078912000,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f_1710914562230,/,subscribed,yearly_t_2,False,274,Loving Your Closed Aura as a Manifestor,tag
article_openID,1710917306334000,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f_1710914562230,/,subscribed,yearly_t_2,False,221,Aura: Good and Not So Good,tag
article_openID,1710917459683000,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f_1710914562230,/,subscribed,yearly_t_2,False,136,2/5 The Hermit — Heretic,tag
article_openID,1710917625026000,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f_1710914562230,/,subscribed,yearly_t_2,False,152,Splenic Authority,tag
article_openID,1710917706861000,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f_1710914562230,/,subscribed,yearly_t_2,False,352,What does success feel like through your profile,tag
article_openID,1710309900151000,a88e76e4-d3c1-495d-b320-88d687952d2a,a88e76e4-d3c1-495d-b320-88d687952d2a_1710309879170,/,subscribed,Yearly_30_b_var3,False,320,"Step 5: Moving on to aura, profile and not-self",main
article_openID,1710918058763000,be1440dd-c010-4c25-97e9-1434d0030f4c,be1440dd-c010-4c25-97e9-1434d0030f4c_1710917786330,/,subscribed,yearly_t_2,False,398,The Wisdom of the Projector,main
article_openID,1710918455739000,be1440dd-c010-4c25-97e9-1434d0030f4c,be1440dd-c010-4c25-97e9-1434d0030f4c_1710917786330,/,subscribed,yearly_t_2,False,397,The Role of Intuition in Guiding Generators,main
article_openID,1710918733378000,be1440dd-c010-4c25-97e9-1434d0030f4c,be1440dd-c010-4c25-97e9-1434d0030f4c_1710917786330,/,subscribed,yearly_t_2,False,218,Projector Types: Not So Straightforward,main
article_openID,1710919003011000,be1440dd-c010-4c25-97e9-1434d0030f4c,be1440dd-c010-4c25-97e9-1434d0030f4c_1710917786330,/,subscribed,yearly_t_2,False,190,Who Are Projectors?,main
article_openID,1710919232857000,be1440dd-c010-4c25-97e9-1434d0030f4c,be1440dd-c010-4c25-97e9-1434d0030f4c_1710917786330,/,subscribed,yearly_t_2,False,218,Projector Types: Not So Straightforward,main
article_openID,1710919255985000,be1440dd-c010-4c25-97e9-1434d0030f4c,be1440dd-c010-4c25-97e9-1434d0030f4c_1710917786330,/,subscribed,yearly_t_2,False,291,Projector: The importance of rest,main
article_openID,1710919487516000,be1440dd-c010-4c25-97e9-1434d0030f4c,be1440dd-c010-4c25-97e9-1434d0030f4c_1710917786330,/,subscribed,yearly_t_2,False,293,Projector: How to Be Happy and Keep from Burning Out,main
article_openID,1710919631821000,be1440dd-c010-4c25-97e9-1434d0030f4c,be1440dd-c010-4c25-97e9-1434d0030f4c_1710917786330,/,subscribed,yearly_t_2,False,168,The Projector’s Not  Self: Waiting for Acclaim,main
article_openID,1710918409936000,34622e44-b297-4871-9a53-e4bd7fee2348,34622e44-b297-4871-9a53-e4bd7fee2348_1710918393743,/,subscribed,yearly_t_2,False,85,7. The Gate of the Role of the Self,tag
article_openID,1710922581338000,540a8a57-48ab-4b57-90eb-103da4d5ea5b,540a8a57-48ab-4b57-90eb-103da4d5ea5b_1710922479318,/,subscribed,yearly_t_2,False,387,How do i get the job as a Projector?,tag
article_openID,1710922164665000,1b63ea8c-91b7-4149-9ee6-f85eff6c3168,1b63ea8c-91b7-4149-9ee6-f85eff6c3168_1710922147800,/,subscribed,yearly_t_2,False,316,Step 1: What is the Human Design System and how does it work?,tag
article_openID,1710923137428000,1b63ea8c-91b7-4149-9ee6-f85eff6c3168,1b63ea8c-91b7-4149-9ee6-f85eff6c3168_1710922593470,/,subscribed,yearly_t_2,False,317,Step 2: What is a personality type?,tag
article_openID,1710923232059000,de9aac96-7e17-4168-9fac-0d8047867b1e,de9aac96-7e17-4168-9fac-0d8047867b1e_1710923051281,/,subscribed,yearly_t_2,False,378,What kind of rest is best for Manifestor?,tag
article_openID,1710923308117000,de9aac96-7e17-4168-9fac-0d8047867b1e,de9aac96-7e17-4168-9fac-0d8047867b1e_1710923051281,/,subscribed,yearly_t_2,False,284,The Manifestor’s Aura: No Outsiders,tag
article_openID,1710923332915000,de9aac96-7e17-4168-9fac-0d8047867b1e,de9aac96-7e17-4168-9fac-0d8047867b1e_1710923051281,/,subscribed,yearly_t_2,False,276,Parenting A Manifestor,tag
article_openID,1710923440122000,de9aac96-7e17-4168-9fac-0d8047867b1e,de9aac96-7e17-4168-9fac-0d8047867b1e_1710923051281,/,subscribed,yearly_t_2,False,275,Motherhood and Manifestors,tag
article_openID,1710923542938000,de9aac96-7e17-4168-9fac-0d8047867b1e,de9aac96-7e17-4168-9fac-0d8047867b1e_1710923051281,/,subscribed,yearly_t_2,False,221,Aura: Good and Not So Good,tag
article_openID,1710923644416000,de9aac96-7e17-4168-9fac-0d8047867b1e,de9aac96-7e17-4168-9fac-0d8047867b1e_1710923051281,/,subscribed,yearly_t_2,False,183,Life on the Volcano: Manifestor and Generator Together,tag
article_openID,1710923803782000,de9aac96-7e17-4168-9fac-0d8047867b1e,de9aac96-7e17-4168-9fac-0d8047867b1e_1710923051281,/,subscribed,yearly_t_2,False,177,The Manifestor’s Not Self: Anger Incarnate,tag
article_openID,1710923978473000,de9aac96-7e17-4168-9fac-0d8047867b1e,de9aac96-7e17-4168-9fac-0d8047867b1e_1710923051281,/,subscribed,yearly_t_2,False,198,Who Are Manifesting Generators?,tag
article_openID,1710923939647000,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f_1710923311844,/,subscribed,yearly_t_2,False,277,Why are Manifestors a Big Deal,collection
article_openID,1710924077607000,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f_1710923311844,/,subscribed,yearly_t_2,False,177,The Manifestor’s Not Self: Anger Incarnate,collection
article_openID,1710924347780000,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f_1710923311844,/,subscribed,yearly_t_2,False,157,Authority in Human Design: Making the Right Decisions,main
article_openID,1710924566321000,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f_1710923311844,/,subscribed,yearly_t_2,False,230,Living According to Your Strategy: What is a Strategy?,main
article_openID,1710924648908000,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f,2dc59de3-c0b0-4636-8ba0-61c4c2cdbb2f_1710923311844,/,subscribed,yearly_t_2,False,206,Who Are Generators?,main
article_openID,1710927509035000,93862eae-9958-4a61-919d-e2918561cb32,93862eae-9958-4a61-919d-e2918561cb32_1710927386760,/,subscribed,yearly_t_2,False,316,Step 1: What is the Human Design System and how does it work?,tag
