event_name,event_timestamp,user_pseudo_id,unique_session_id,data.path,user_properties.ab_tooltips_enabled,event_properties.titles
onb_goal_selection,1710892982649000,823c8607-14df-4729-a8ad-e81656beffed,823c8607-14df-4729-a8ad-e81656beffed_1710892945030,/,False,['Smooth out your relationships with loved ones']
onb_goal_selection,1710893743923000,6ff3c4e1-4eb6-48a2-b5e5-399ebec9aa8d,6ff3c4e1-4eb6-48a2-b5e5-399ebec9aa8d_1710893684725,/,False,['Get to know yourself better']
onb_goal_selection,1710893885722000,7010124d-4e1c-487c-9c51-f96f8e0d5dfa,7010124d-4e1c-487c-9c51-f96f8e0d5dfa_1710893863712,/,False,['Find your calling']
onb_goal_selection,1710894073479000,d5597eb2-25d4-4424-ae70-5a7deba4b201,d5597eb2-25d4-4424-ae70-5a7deba4b201_1710894047110,/,False,['Find your calling']
onb_goal_selection,1710894122410000,d0b01eb8-d4b5-4f3d-97cb-f49a0d606e44,d0b01eb8-d4b5-4f3d-97cb-f49a0d606e44_1710894094523,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones', 'Learn to love Yourself']"
onb_goal_selection,1710894845805000,9a874124-8bf1-4070-8cca-68a006a36a37,9a874124-8bf1-4070-8cca-68a006a36a37_1710894794486,/,False,['Find your calling']
onb_goal_selection,1710895714661000,b901edde-75f7-4031-b346-dc4ebfb05e55,b901edde-75f7-4031-b346-dc4ebfb05e55_1710895690698,/,False,['Get to know yourself better']
onb_goal_selection,1710896713241000,b460aa60-c654-497a-bea9-2274355b31a5,b460aa60-c654-497a-bea9-2274355b31a5_1710896698273,/,False,['Get to know yourself better']
onb_goal_selection,1710897507834000,d71a5d5a-dd1a-47c4-9777-5ec0794c27d9,d71a5d5a-dd1a-47c4-9777-5ec0794c27d9_1710897480628,/,False,['Embrace your emotions']
onb_goal_selection,1710898264064000,048f1ff0-26ef-4f6c-8603-0e176aba4a2b,048f1ff0-26ef-4f6c-8603-0e176aba4a2b_1710898246855,/,False,['Embrace your emotions']
onb_goal_selection,1710898405512000,3db1b59d-2ff8-43c5-986e-e99dd2ac9dc4,3db1b59d-2ff8-43c5-986e-e99dd2ac9dc4_1710898389183,/,False,['Embrace your emotions']
onb_goal_selection,1710899222215000,485f1ffd-084e-4814-a16b-50148a2e63ec,485f1ffd-084e-4814-a16b-50148a2e63ec_1710899189604,/,False,"['Get to know yourself better', 'Improve your quality of life', 'Find your calling']"
onb_goal_selection,1710899389427000,8bbc3b6f-347c-4cd4-92f7-134a7569c454,8bbc3b6f-347c-4cd4-92f7-134a7569c454_1710899343094,/,False,['Smooth out your relationships with loved ones']
onb_goal_selection,1710899460790000,28802c69-ad26-4184-acda-239f1349835d,28802c69-ad26-4184-acda-239f1349835d_1710899443108,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life']"
onb_goal_selection,1710930128330000,073847e0-1996-43e2-b81b-eea964a81326,073847e0-1996-43e2-b81b-eea964a81326_1710929984781,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones', 'Learn to love Yourself']"
onb_goal_selection,1710929209294000,50e6bfbe-b88a-48fc-9fce-9d0edf1c27cb,50e6bfbe-b88a-48fc-9fce-9d0edf1c27cb_1710929150420,/,False,"['Get to know yourself better', 'Find your calling', 'Smooth out your relationships with loved ones', 'Learn to love Yourself']"
onb_goal_selection,1710932070725000,cba1d092-a740-4375-861b-8115769793da,cba1d092-a740-4375-861b-8115769793da_1710932041947,/,False,['Smooth out your relationships with loved ones']
onb_goal_selection,1710932633539000,0ff4e69d-55b7-4f55-941f-2fd634f54ba6,0ff4e69d-55b7-4f55-941f-2fd634f54ba6_1710932581057,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones', 'Learn to love Yourself']"
onb_goal_selection,1710933167028000,a6fa30ba-57ca-49f6-9881-52b578b429bb,a6fa30ba-57ca-49f6-9881-52b578b429bb_1710933144806,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones', 'Learn to love Yourself']"
onb_goal_selection,1710933873453000,68496974-2a50-44a4-b450-1164309e8fee,68496974-2a50-44a4-b450-1164309e8fee_1710933845851,/,False,['Find your calling']
onb_goal_selection,1710934369279000,1ce593c6-706a-444e-91e5-0da090e74df9,1ce593c6-706a-444e-91e5-0da090e74df9_1710934316471,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones', 'Learn to love Yourself']"
onb_goal_selection,1710934431437000,af8307f3-ea39-4d89-9502-17bb686d795c,af8307f3-ea39-4d89-9502-17bb686d795c_1710934413915,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones', 'Learn to love Yourself']"
onb_goal_selection,1710934884603000,a50b014a-fc50-4e03-b381-4485d6139735,a50b014a-fc50-4e03-b381-4485d6139735_1710934854687,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones', 'Learn to love Yourself']"
onb_goal_selection,1710936400070000,a26cefc9-13c6-44e5-b436-dc3a40844eb0,a26cefc9-13c6-44e5-b436-dc3a40844eb0_1710936351431,/,False,['Improve your quality of life']
onb_goal_selection,1710936431140000,2b66ffd7-306c-4ded-967a-e10759a16aa9,2b66ffd7-306c-4ded-967a-e10759a16aa9_1710936413246,/,False,['Find your calling']
onb_goal_selection,1710936468712000,5a8ee028-07a8-47d0-a875-fc08e07f45b9,5a8ee028-07a8-47d0-a875-fc08e07f45b9_1710936446440,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones', 'Learn to love Yourself']"
onb_goal_selection,1710937002922000,66ca8776-b60f-4a69-a636-28f0d7acbb6a,66ca8776-b60f-4a69-a636-28f0d7acbb6a_1710936955191,/,False,['Embrace your emotions']
onb_goal_selection,1710940870273000,1937fb7e-ee0c-47da-a453-88033334f288,1937fb7e-ee0c-47da-a453-88033334f288_1710940759574,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones', 'Learn to love Yourself']"
onb_goal_selection,1710941075187000,7e6c1c1f-f048-4fab-a0e9-789a80a3875f,7e6c1c1f-f048-4fab-a0e9-789a80a3875f_1710941062507,/,False,['Get to know yourself better']
onb_goal_selection,1710941222486000,9748a2ab-df53-4f97-90fd-171da3f5484f,9748a2ab-df53-4f97-90fd-171da3f5484f_1710941189711,/,False,"['Get to know yourself better', 'Improve your quality of life', 'Find your calling', 'Learn to love Yourself']"
onb_goal_selection,1710941356924000,0237bc6a-6200-4bcd-99a7-2f706f258e2d,0237bc6a-6200-4bcd-99a7-2f706f258e2d_1710941338299,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life']"
onb_goal_selection,1710941480062000,fd8871a1-ca0b-481d-a257-fa46d36291a9,fd8871a1-ca0b-481d-a257-fa46d36291a9_1710941441159,/,False,['Get to know yourself better']
onb_goal_selection,1710941731358000,46efba3b-0644-4b7b-b79c-927eccd17ef1,46efba3b-0644-4b7b-b79c-927eccd17ef1_1710941698396,/,False,['Improve your quality of life']
onb_goal_selection,1710942128656000,c98329a1-7992-4017-acea-ec7e35ecab38,c98329a1-7992-4017-acea-ec7e35ecab38_1710942092685,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones', 'Learn to love Yourself']"
onb_goal_selection,1710942440045000,db018c39-a47f-4a97-b026-6fedf3874db3,db018c39-a47f-4a97-b026-6fedf3874db3_1710942423709,/,False,"['Conócete mejor a ti mismo', 'Abraza tus emociones', 'Mejora tu calidad de vida', 'Encuentra tu llamado', 'Suavizar tus relaciones con seres queridos', 'Aprende a amarte a ti mismo']"
onb_goal_selection,1710942685595000,f3f75a05-e7d7-4dee-844c-fdba6e4f4db5,f3f75a05-e7d7-4dee-844c-fdba6e4f4db5_1710942669644,/,False,"['Get to know yourself better', 'Smooth out your relationships with loved ones']"
onb_goal_selection,1710942830634000,68d9c205-d33d-4b68-98ae-d2e99220f7ee,68d9c205-d33d-4b68-98ae-d2e99220f7ee_1710942809851,/,False,['Learn to love Yourself']
onb_goal_selection,1710944252637000,ebb2d49b-6956-4130-900e-81a15789c31e,ebb2d49b-6956-4130-900e-81a15789c31e_1710944217174,/,False,"['Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones']"
onb_goal_selection,1710945786940000,3079b182-4ab9-4bea-9c17-f13c8be1831b,3079b182-4ab9-4bea-9c17-f13c8be1831b_1710945661806,/,False,['Improve your quality of life']
onb_goal_selection,1710946245469000,ec939761-09ce-4805-9c09-db02bbe87b28,ec939761-09ce-4805-9c09-db02bbe87b28_1710946221440,/,False,['Learn to love Yourself']
onb_goal_selection,1710946990307000,f353cbc4-f5b7-4497-8018-8a7c30a350bc,f353cbc4-f5b7-4497-8018-8a7c30a350bc_1710946935644,/,False,['Learn to love Yourself']
onb_goal_selection,1710947311332000,f305973a-e0f3-461e-8db5-201125d67693,f305973a-e0f3-461e-8db5-201125d67693_1710947285014,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones', 'Learn to love Yourself']"
onb_goal_selection,1710947533039000,1212a472-9626-4bbf-8723-37769ce0269f,1212a472-9626-4bbf-8723-37769ce0269f_1710947492979,/,False,['Get to know yourself better']
onb_goal_selection,1710948091161000,08bdd14e-0cd4-43db-8658-84d40af8d3e0,08bdd14e-0cd4-43db-8658-84d40af8d3e0_1710948063958,/,False,['Improve your quality of life']
onb_goal_selection,1710948519929000,bedae9b3-de8e-446f-a149-1dca49b8ea53,bedae9b3-de8e-446f-a149-1dca49b8ea53_1710948348494,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones']"
onb_goal_selection,1710949175907000,bde653f5-11fc-4579-af9a-de6cba808461,bde653f5-11fc-4579-af9a-de6cba808461_1710949148952,/,False,['Get to know yourself better']
onb_goal_selection,1710949249950000,648c05f3-c580-4d84-b71e-0d53782916db,648c05f3-c580-4d84-b71e-0d53782916db_1710949217185,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones', 'Learn to love Yourself']"
onb_goal_selection,1710949794956000,dd730561-49fb-440e-aa57-9b2473633c6b,dd730561-49fb-440e-aa57-9b2473633c6b_1710949724448,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life', 'Find your calling', 'Learn to love Yourself']"
onb_goal_selection,1710949888205000,1893bb4a-0e43-4a82-a921-721da958a10b,1893bb4a-0e43-4a82-a921-721da958a10b_1710949846935,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life', 'Smooth out your relationships with loved ones', 'Learn to love Yourself']"
onb_goal_selection,1710951663157000,358d98b2-a21b-48d6-b185-e7cb0ac47381,358d98b2-a21b-48d6-b185-e7cb0ac47381_1710951587735,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones', 'Learn to love Yourself']"
onb_goal_selection,1710952166239000,19283dae-93d8-4e00-8ff8-b13033fb6e9b,19283dae-93d8-4e00-8ff8-b13033fb6e9b_1710952135087,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones', 'Learn to love Yourself']"
onb_goal_selection,1710952325781000,340c0df3-804a-45fd-833d-4fbe3e9afef1,340c0df3-804a-45fd-833d-4fbe3e9afef1_1710952297041,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones', 'Learn to love Yourself']"
onb_goal_selection,1710953305986000,e145e89a-f278-43ff-961d-e36dc4642773,e145e89a-f278-43ff-961d-e36dc4642773_1710953274193,/,False,['Embrace your emotions']
onb_goal_selection,1710953705616000,7d092379-98f0-41ea-95f4-3112bdbccfe0,7d092379-98f0-41ea-95f4-3112bdbccfe0_1710953672036,/,False,"['Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones']"
onb_goal_selection,1710953735800000,e8bd4165-a980-40fd-880e-32ea5a5e9e54,e8bd4165-a980-40fd-880e-32ea5a5e9e54_1710953686957,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones', 'Learn to love Yourself']"
onb_goal_selection,1710953802256000,9463ea66-a85a-48d4-b0ee-f5645a24f913,9463ea66-a85a-48d4-b0ee-f5645a24f913_1710953780152,/,False,"['Get to know yourself better', 'Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones']"
onb_goal_selection,1710954337129000,10f0e408-8881-4896-9011-82a4bdd4ca3c,10f0e408-8881-4896-9011-82a4bdd4ca3c_1710954248024,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones', 'Learn to love Yourself']"
onb_goal_selection,1710954462201000,70facd3e-c6b7-4678-97e8-c449d1c970ce,70facd3e-c6b7-4678-97e8-c449d1c970ce_1710954444106,/,False,['Improve your quality of life']
onb_goal_selection,1710956003271000,9a3cb6fb-d312-4e11-b938-7a9176bdb779,9a3cb6fb-d312-4e11-b938-7a9176bdb779_1710955982080,/,False,['Get to know yourself better']
onb_goal_selection,1710955936842000,754e052f-8455-4e6f-9391-dc29e0df1ebe,754e052f-8455-4e6f-9391-dc29e0df1ebe_1710955892277,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Improve your quality of life', 'Find your calling', 'Smooth out your relationships with loved ones', 'Learn to love Yourself']"
onb_goal_selection,1710956248341000,7be41001-5fbe-4e47-8866-e0637264b753,7be41001-5fbe-4e47-8866-e0637264b753_1710956229054,/,False,['Find your calling']
onb_goal_selection,1710956337488000,e3d05cd6-17d0-46b4-a0fb-c2e600ea1596,e3d05cd6-17d0-46b4-a0fb-c2e600ea1596_1710956311715,/,False,['Get to know yourself better']
onb_goal_selection,1710956299883000,fe485686-83ee-4ce4-98c2-de535dfc125d,fe485686-83ee-4ce4-98c2-de535dfc125d_1710956279022,/,False,['Find your calling']
onb_goal_selection,1710956845592000,b2da4615-0795-4a00-ab71-ee8ea90b3398,b2da4615-0795-4a00-ab71-ee8ea90b3398_1710956812237,/,False,"['Get to know yourself better', 'Improve your quality of life', 'Find your calling']"
onb_goal_selection,1710957335879000,613a4ec3-2747-40a7-a67d-dd6f11fde728,613a4ec3-2747-40a7-a67d-dd6f11fde728_1710957294121,/,False,['Get to know yourself better']
onb_goal_selection,1710958941594000,fbaa7e63-3be5-436c-a7ce-56fe37336feb,fbaa7e63-3be5-436c-a7ce-56fe37336feb_1710958915804,/,False,"['Get to know yourself better', 'Improve your quality of life', 'Smooth out your relationships with loved ones']"
onb_goal_selection,1710958070301000,c034d34d-178d-4f00-8e38-0247c60f9a13,c034d34d-178d-4f00-8e38-0247c60f9a13_1710958042517,/,False,['Get to know yourself better']
onb_goal_selection,1710958312293000,b8d4d9a6-fe3f-4cfa-b9f2-be005da20913,b8d4d9a6-fe3f-4cfa-b9f2-be005da20913_1710958272412,/,False,['Improve your quality of life']
onb_goal_selection,1710958429320000,139e40f8-e1ae-4e99-a906-bd4e837c05d0,139e40f8-e1ae-4e99-a906-bd4e837c05d0_1710958404904,/,False,"['Get to know yourself better', 'Improve your quality of life', 'Smooth out your relationships with loved ones']"
onb_goal_selection,1710958588096000,0780ced4-b873-4600-aea0-65b555d79d91,0780ced4-b873-4600-aea0-65b555d79d91_1710958548376,/,False,"['Get to know yourself better', 'Embrace your emotions', 'Smooth out your relationships with loved ones', 'Learn to love Yourself']"
